dataset,subject_uid,bids_subject_id,Original_ID,fold,session,task,suffix,remote_key,remote_size_bytes,local_path,status,downloaded,local_size_bytes,size_match
ds003522,M87170213,sub-049,3018,1,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-049/ses-01/eeg/sub-049_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-049\ses-01\eeg\sub-049_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87170213,sub-049,3018,1,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-049/ses-01/eeg/sub-049_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-049\ses-01\eeg\sub-049_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87170213,sub-049,3018,1,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-049/ses-01/eeg/sub-049_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27966,data\raw\ds003522\sub-049\ses-01\eeg\sub-049_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27966,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,121491500,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,121491500,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2399512,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2399512,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87170788,sub-051,3028,4,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-051/ses-01/eeg/sub-051_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27909,data\raw\ds003522\sub-051\ses-01\eeg\sub-051_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27909,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,136831500,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,136831500,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_eeg.json,556,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,556,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2635512,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2635512,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87171657,sub-052,3024,2,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-052/ses-01/eeg/sub-052_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27961,data\raw\ds003522\sub-052\ses-01\eeg\sub-052_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27961,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,121888000,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,121888000,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_eeg.json,554,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,554,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2405608,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2405608,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87177336,sub-054,3062,1,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-054/ses-01/eeg/sub-054_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27909,data\raw\ds003522\sub-054\ses-01\eeg\sub-054_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27909,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,151970000,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,151970000,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_eeg.json,553,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,553,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2868408,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2868408,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87179250,sub-055,3080,1,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-055/ses-01/eeg/sub-055_ses-01_task-ThreeStimAuditoryOddball_events.tsv,28040,data\raw\ds003522\sub-055\ses-01\eeg\sub-055_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,28040,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,142428000,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,142428000,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2721608,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2721608,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87182130,sub-057,3026,0,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-057/ses-01/eeg/sub-057_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27953,data\raw\ds003522\sub-057\ses-01\eeg\sub-057_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27953,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,134459000,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,134459000,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2599008,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2599008,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87182508,sub-058,3048,4,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-058/ses-01/eeg/sub-058_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27926,data\raw\ds003522\sub-058\ses-01\eeg\sub-058_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27926,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,140348000,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,140348000,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2689608,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2689608,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87189125,sub-065,3056,4,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-065/ses-01/eeg/sub-065_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27990,data\raw\ds003522\sub-065\ses-01\eeg\sub-065_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27990,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,149961500,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,149961500,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_eeg.json,556,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,556,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2837512,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2837512,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87192041,sub-068,3084,3,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-068/ses-01/eeg/sub-068_ses-01_task-ThreeStimAuditoryOddball_events.tsv,28041,data\raw\ds003522\sub-068\ses-01\eeg\sub-068_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,28041,True
